"STATION","DATE","ADPT","ASLP","ASTP","AWBT","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYNT","DYSD","DYSN","DYTS","DYXP","DYXT","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","PSUN","RHAV","RHMN","RHMX","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDFM","WSF2","WSF5","WSFG","WSFM"
"USW00093134","1987-04",,,,,,"157","115","1","0","0",,,"0","0","0","26","4",,,"19870404",,,,"19870403","19870422","48",,,"0.06","97","754","33","0.06",,,,,,"67.7","78.8","56.7",,,,,,,,,
"USW00093134","1987-05",,,,,,"273","117","0","0","0",,,"0","0","0","26","2",,,"19870530",,,,"19870531","19870504","55",,,"0.00","93","775","21","0.00",,,,,,"68.1","76.9","59.3",,,,,,,,,
"USW00093134","1987-06",,,,,,"414","140","2","0","0",,,"0","0","0","30","1",,,"19870615",,,,"19870605","19870601","56",,,"0.04","91","775","0","0.05",,,,,,"69.7","79.2","60.2",,,,,,,,,
"USW00093134","1987-07",,,,,,"594","180","1","0","0",,,"0","0","0","31","1",,,"19870722",,,,"19870717","19870731","59",,,"0.01","94","0","0","0.01",,,,,,"70.8","80.4","61.2",,,,,,,,,
"USW00093134","1987-08",,,,,,"843","249","0","0","0",,,"0","0","0","30","3",,,"19870823",,,,"19870831","19870801","58",,,"0.00","93","0","0","0.00",,,,,,"73.0","83.1","62.9",,,,,,,,,
"USW00093134","1987-09",,,,,,"1147","304","1","0","0",,,"0","0","0","30","6",,,"19870906",,,,"19870923","19870902","59",,,"0.09","101","0","0","0.09",,,,,,"75.1","86.0","64.3",,,,,,,,,
"USW00093134","1987-10",,,,,,"1364","216","6","3","1",,,"0","0","0","29","7",,,"19871031",,,,"19871031","19871004","58",,,"1.39","108","4","4","2.38",,,,,,"71.8","80.1","63.6",,,,,,,,,
"USW00093134","1987-11",,,,,,"1397","33","6","2","0",,,"0","0","0","20","0",,,"19871126",,,,"19871105","19871111","45",,,"0.53","85","100","96","1.13",,,,,,"62.9","72.1","53.7",,,,,,,,,
"USW00093134","1987-12",,,,,,"1397","0","6","4","1",,,"0","0","0","5","0",,,"19871226",,,,"19871204","19871210","35",,,"1.04","78","431","331","1.84",,,,,,"54.4","62.5","46.2",,,,,,,,,
"USW00093134","1988-01",,,,,,"13","13","3","3","1",,,"0","0","0","10","0",,,"19880121",,,,"19880117","19880126","39",,,"1.23","84","652","220","1.65",,,,,,"58.3","67.9","48.7",,,,,,,,,
"USW00093134","1988-02",,,,,,"40","28","4","3","0",,,"0","0","0","22","0",,,"19880204",,,,"19880202","19880210","43",,,"0.64","88","741","89","1.72",,,,,,"62.9","74.2","51.6",,,,,,,,,
"USW00093134","1988-03",,,,,,"122","82","2","1","0",,,"0","0","0","23","3",,,"19880312",,,,"19880301","19880326","47",,,"0.18","98","826","85","0.26",,,,,,"64.9","75.4","54.4",,,,,,,,,
"USW00093134","1988-04",,,,,,"187","65","6","5","1",,,"0","0","0","18","1",,,"19880424",,,,"19880420","19880410","47",,,"1.21","93","918","92","3.41",,,,,,"64.1","73.2","55.0",,,,,,,,,
"USW00093134","1988-05",,,,,,"289","102","0","0","0",,,"0","0","0","26","1",,,"19880506",,,,"19880531","19880511","51",,,"0.00","91","951","33","0.00",,,,,,"67.2","76.4","58.0",,,,,,,,,
"USW00093134","1988-06",,,,,,"388","99","0","0","0",,,"0","0","0","27","0",,,"19880607",,,,"19880630","19880627","52",,,"0.00","87","963","13","0.00",,,,,,"67.9","76.4","59.3",,,,,,,,,
"USW00093134","1988-07",,,,,,"676","288","0","0","0",,,"0","0","0","31","3",,,"19880705",,,,"19880731","19880722","62",,,"0.00","93","0","0","0.00",,,,,,"74.3","82.9","65.7",,,,,,,,,
"USW00093134","1988-08",,,,,,"921","245","1","0","0",,,"0","0","0","31","2",,,"19880821",,,,"19880824","19880826","61",,,"0.05","90","0","0","0.05",,,,,,"72.9","81.5","64.3",,,,,,,,,
"USW00093134","1988-09",,,,,,"1138","217","1","0","0",,,"0","0","0","29","5",,,"19880927",,,,"19880920","19880904","58",,,"0.04","110","1","1","0.04",,,,,,"72.2","81.1","63.2",,,,,,,,,
"USW00093134","1988-10",,,,,,"1284","146","0","0","0",,,"0","0","0","29","3",,,"19881030",,,,"19881031","19881009","55",,,"0.00","102","4","2","0.00",,,,,,"69.7","77.9","61.4",,,,,,,,,
"USW00093134","1988-11",,,,,,"1296","12","4","3","0",,,"0","0","0","14","0",,,"19881120",,,,"19881114","19881104","45",,,"0.29","82","108","105","0.70",,,,,,"61.9","70.6","53.2",,,,,,,,,
"USW00093134","1988-12",,,,,,"1314","18","8","8","0",,,"0","0","0","13","0",,,"19881227",,,,"19881215","19881212","37",,,"0.88","84","371","262","3.80",,,,,,"57.1","65.8","48.4",,,,,,,,,
"USW00093134","1989-01",,,,,,"7","7","4","1","0",,,"0","0","0","11","0",,,"19890108",,,,"19890105","19890119","35",,,"0.63","83","647","277","0.73",,,,,,"56.3","67.0","45.6",,,,,,,,,
"USW00093134","1989-02",,,,,,"42","35","6","5","0",,,"0","0","0","8","0",,,"19890206",,,,"19890209","19890223","34",,,"0.66","86","924","276","1.90",,,,,,"56.4","65.0","47.8",,,,,,,,,
"USW00093134","1989-03",,,,,,"71","29","4","2","0",,,"0","0","0","21","0",,,"19890304",,,,"19890325","19890331","45",,,"0.43","85","1034","111","0.81",,,,,,"62.4","71.4","53.3",,,,,,,,,
"USW00093134","1989-04",,,,,,"198","127","0","0","0",,,"0","0","0","23","5",,,"19890425",,,,"19890430","19890406","49",,,"0.00","106","1074","40","0.00",,,,,,"67.9","76.8","59.0",,,,,,,,,
"USW00093134","1989-05",,,,,,"264","65","1","0","0",,,"0","0","0","24","0",,,"19890511",,,,"19890515","19890508","53",,,"0.05","82","1104","29","0.05",,,,,,"66.2","74.0","58.3",,,,,,,,,
"USW00093134","1989-06",,,,,,"411","148","0","0","0",,,"0","0","0","25","3",,,"19890606",,,,"19890630","19890620","58",,,"0.00","93","1109","6","0.00",,,,,,"69.7","77.4","62.1",,,,,,,,,
"USW00093134","1989-07",,,,,,"725","313","0","0","0",,,"0","0","0","31","2",,,"19890730",,,,"19890731","19890704","61",,,"0.00","98","0","0","0.00",,,,,,"75.1","84.6","65.6",,,,,,,,,
"USW00093134","1989-08",,,,,,"966","241","0","0","0",,,"0","0","0","31","0",,,"19890829",,,,"19890831","19890813","61",,,"0.00","88","0","0","0.00",,,,,,"72.8","81.3","64.3",,,,,,,,,
"USW00093134","1989-09",,,,,,"1250","284","3","1","0",,,"0","0","0","30","7",,,"19890920",,,,"19890919","19890922","58",,,"0.27","97","0","0","0.35",,,,,,"74.5","84.7","64.2",,,,,,,,,
"USW00093134","1989-10",,,,,,"1381","131","5","1","0",,,"0","0","0","31","3",,,"19891030",,,,"19891022","19891018","52",,,"0.27","95","3","2","0.43",,,,,,"69.2","78.3","60.0",,,,,,,,,
"USW00093134","1989-11",,,,,,"1462","81","1","1","0",,,"0","0","0","25","3",,,"19891128",,,,"19891126","19891119","46",,,"0.29","90","34","31","0.29",,,,,,"66.6","78.0","55.3",,,,,,,,,
"USW00093134","1989-12",,,,,,"1499","37","0","0","0",,,"0","0","0","21","0",,,"19891217",,,,"19891231","19891223","45",,,"0.00","86","143","108","0.00",,,,,,"62.7","74.0","51.4",,,,,,,,,
"USW00093134","1990-01",,,,,,"9","9","6","5","0",,,"0","0","0","14","0",,,"19900121",,,,"19900102","19900109","43",,,"0.45","83","325","182","1.24",,,,,,"59.4","69.5","49.3",,,,,,,,,
"USW00093134","1990-02",,,,,,"24","15","4","3","1",,,"0","0","0","9","0",,,"19900215",,,,"19900217","19900223","39",,,"2.06","85","537","212","3.12",,,,,,"58.0","67.0","48.9",,,,,,,,,
"USW00093134","1990-03",,,,,,"58","34","4","1","0",,,"0","0","0","13","1",,,"19900313",,,,"19900310","19900320","41",,,"0.11","90","674","136","0.17",,,,,,"61.7","70.0","53.4",,,,,,,,,
"USW00093134","1990-04",,,,,,"109","51","4","3","0","0","0","0","0","0","21","0",,,"19900409","19900430","19900430",,"19900404","19900412","54","0","0.0","0.34","85","703","29","0.58",,,,,"0.0","65.7","73.1","58.3",,,,,,,,,
"USW00093134","1990-05",,,,,,"186","76","2","1","1",,,"0","0","0","26","2",,,"19900501",,,,"19900528","19900505","54",,,"1.14","101","720","17","1.17",,,,,,"66.9","75.0","58.8",,,,,,,,,
"USW00093134","1990-06",,,,,,"466","281","0","0","0",,,"0","0","0","29","6",,,"19900616",,,,"19900630","19900626","57",,,"0.00","112","722","2","0.00",,,,,,"74.3","84.4","64.1",,,,,,,,,
"USW00093134","1990-07",,,,,,"847","381","0","0","0",,,"0","0","0","31","8",,,"19900729",,,,"19900731","19900713","63",,,"0.00","98","0","0","0.00",,,,,,"77.3","86.6","68.0",,,,,,,,,
"USW00093134","1990-08",,,,,,"1126","279","1","0","0",,,"0","0","0","31","0",,,"19900827",,,,"19900805","19900828","62",,,"0.02","89","0","0","0.02",,,,,,"74.0","82.0","66.0",,,,,,,,,
"USW00093134","1990-09",,,,,,"1455","330","0","0","0",,,"0","0","0","30","9",,,"19900927",,,,"19900930","19900909","63",,,"0.00","99","0","0","0.00",,,,,,"76.0","85.1","66.9",,,,,,,,,
"USW00093134","1990-10",,,,,,"1709","254","0","0","0",,,"0","0","0","31","7",,,"19901031",,,,"19901031","19901024","58",,,"0.00","96","0","0","0.00",,,,,,"73.2","83.8","62.5",,,,,,,,,
"USW00093134","1990-11",,,,,,"1773","64","3","1","0",,,"0","0","0","25","3",,,"19901127",,,,"19901119","19901110","46",,,"0.13","93","47","47","0.19",,,,,,"65.6","76.5","54.6",,,,,,,,,
"USW00093134","1990-12",,,,,,"1793","20","0","0","0","0","0","0","0","0","12","0",,,"19901222","19901231","19901231",,"19901231","19901206","33","0","0.0","0.00","85","294","247","0.00",,,,,"0.0","57.7","68.3","47.1",,,,,,,,,
"USW00093134","1991-01",,,,,,"8","8","3","3","0",,"0","0","0","0","11","0",,,"19910123",,"19910131",,"19910103","19910113","44",,"0.0","0.51","84","484","190","1.17",,,,,"0.0","59.1","68.6","49.7",,,,,,,,,
"USW00093134","1991-02",,,,,,"33","25","2","2","2",,"0","0","0","0","22","0",,,"19910203",,"19910228",,"19910227","19910214","47",,"0.0","2.48","86","553","68","4.13",,,,,"0.0","63.4","73.7","53.2",,,,,,,,,
"USW00093134","1991-03",,,,,,"33","0","10","8","2",,,"0","0","0","6","0",,,"19910316",,,,"19910319","19910330","41",,,"1.45","79","808","256","5.92",,,,,,"56.7","64.7","48.8",,,,,,,,,
"USW00093134","1991-04",,,,,,"85","52","2","0","0",,,"0","0","0","17","1",,,"19910418",,,,"19910401","19910404","50",,,"0.02","90","886","78","0.03",,,,,,"64.1","73.0","55.3",,,,,,,,,
"USW00093134","1991-05",,,,,,"127","42","0","0","0",,,"0","0","0","17","2",,,"19910502",,,,"19910531","19910506","50",,,"0.00","91","963","77","0.00",,,,,,"63.9","72.2","55.5",,,,,,,,,
"USW00093134","1991-06",,,,,,"194","67","1","0","0",,,"0","0","0","30","0",,,"19910608",,,,"19910627","19910630","56",,,"0.01","84","966","3","0.01",,,,,,"67.1","75.1","59.1",,,,,,,,,
"USW00093134","1991-07",,,,,,"379","185","1","1","0",,,"0","0","0","31","0",,,"19910728",,,,"19910708","19910707","60",,,"0.13","87","0","0","0.13",,,,,,"71.0","79.1","62.9",,,,,,,,,
"USW00093134","1991-08",,,,,,"631","252","0","0","0",,,"0","0","0","31","1",,,"19910830",,,,"19910831","19910812","61",,,"0.00","92","0","0","0.00",,,,,,"73.1","81.8","64.4",,,,,,,,,
"USW00093134","1991-09",,,,,,"889","258","1","0","0",,,"0","0","0","30","3",,,"19910917",,,,"19910928","19910924","60",,,"0.09","95","0","0","0.09",,,,,,"73.6","83.0","64.2",,,,,,,,,
"USW00093134","1991-10",,,,,,"1133","244","1","1","0",,,"0","0","0","29","7",,,"19911031",,,,"19911026","19911010","48",,,"0.37","107","26","26","0.37",,,,,,"72.0","81.9","62.2",,,,,,,,,
"USW00093134","1991-11",,,,,,"1215","82","0","0","0",,,"0","0","0","25","1",,,"19911129",,,,"19911130","19911104","48",,,"0.00","90","74","48","0.00",,,,,,"66.1","77.4","54.9",,,,,,,,,
"USW00093134","1991-12",,,,,,"1220","5","8","4","1",,,"0","0","0","12","0",,,"19911201",,,,"19911229","19911214","43",,,"1.89","80","247","173","3.22",,,,,,"59.6","68.4","50.8",,,,,,,,,
"USW00093134","1992-01",,,,,,"15","15","5","3","1",,,"0","0","0","19","0",,,"19920108",,,,"19920105","19920130","43",,,"1.26","85","411","164","1.74",,,,,,"60.2","71.3","49.0",,,,,,,,,
"USW00093134","1992-02",,,,,,"55","40","10","9","3",,,"0","0","0","16","0",,,"19920216",,,,"19920212","19920227","47",,,"1.61","86","528","117","7.96",,,,,,"62.3","70.8","53.8",,,,,,,,,
"USW00093134","1992-03",,,,,,"56","1","10","10","3",,,"0","0","0","8","0",,,"19920307",,,,"19920302","19920324","48",,,"2.06","75","660","132","7.12",,,,,,"60.8","67.3","54.2",,,,,,,,,
"USW00093134","1992-04",,,,,,"194","139","1","1","0","0","0","0","0","0","30","3",,,"19920412","19920430","19920430",,"19920401","19920425","54","0","0.0","0.33","93","661","2","0.33",,,,,"0.0","69.6","78.8","60.3",,,,,,,,,
"USW00093134","1992-05",,,,,,"319","124","1","0","0",,,"0","0","0","30","0",,,"19920517",,,,"19920505","19920503","60",,,"0.04","83","661","0","0.04",,,,,,"69.0","75.8","62.2",,,,,,,,,
"USW00093134","1992-06",,,,,,"479","161","0","0","0",,,"0","0","0","30","1",,,"19920615",,,,"19920630","19920623","58",,,"0.00","92","661","0","0.00",,,,,,"70.4","78.8","61.9",,,,,,,,,
"USW00093134","1992-07",,,,,,"816","336","3","0","0",,,"0","0","0","31","5",,,"19920701",,,,"19920712","19920706","59",,,"0.05","94","0","0","0.08",,,,,,"75.8","84.3","67.4",,,,,,,,,
"USW00093134","1992-08",,,,,,"1246","430","0","0","0",,,"0","0","0","31","10",,,"19920831",,,,"19920831","19920817","63",,,"0.00","99","0","0","0.00",,,,,,"78.9","88.4","69.4",,,,,,,,,
"USW00093134","1992-09",,,,,,"1592","346","0","0","0",,,"0","0","0","30","12",,,"19920920",,,,"19920930","19920923","60",,,"0.00","100","0","0","0.00",,,,,,"76.5","87.4","65.7",,,,,,,,,
"USW00093134","1992-10",,,,,,"1759","168","5","2","0",,,"0","0","0","30","4",,,"19921031",,,,"19921030","19921007","56",,,"0.48","95","1","1","0.70",,,,,,"70.4","79.1","61.6",,,,,,,,,
"USW00093134","1992-11",,,,,,"1815","56","0","0","0",,,"0","0","0","26","0",,,"19921130",,,,"19921130","19921114","47",,,"0.00","86","54","53","0.00",,,,,,"65.1","76.1","54.1",,,,,,,,,
"USW00093134","1992-12",,,,,,"1815","0","9","5","1",,,"0","0","0","7","0",,,"19921219",,,,"19921207","19921224","40",,,"2.78","78","318","264","4.68",,,,,,"56.5","65.4","47.5",,,,,,,,,
"USW00093134","1993-01",,,,,,"5","5","15","12","5",,,"0","0","0","6","0",,,"19930105",,,,"19930106","19930126","42",,,"2.30","83","563","245","11.77",,,,,,"57.3","64.9","49.7",,,,,,,,,
"USW00093134","1993-02",,,,,,"5","0","8","7","2",,,"0","0","0","8","0",,,"19930228",,,,"19930218","19930206","45",,,"2.03","77","751","188","6.61",,,,,,"58.3","65.8","50.8",,,,,,,,,
"USW00093134","1993-03",,,,,,"60","55","4","4","1",,,"0","0","0","21","0",,,"19930301",,,,"19930325","19930306","47",,,"1.80","89","824","72","2.74",,,,,,"64.4","73.3","55.6",,,,,,,,,
"USW00093134","1993-04",,,,,,"132","72","0","0","0",,,"0","0","0","27","0",,,"19930407",,,,"19930430","19930421","53",,,"0.00","88","836","13","0.00",,,,,,"67.0","76.5","57.5",,,,,,,,,
"USW00093134","1993-05",,,,,,"252","120","1","0","0",,,"0","0","0","30","1",,,"19930513",,,,"19930515","19930509","55",,,"0.02","98","837","0","0.02",,,,,,"68.9","77.0","60.7",,,,,,,,,
"USW00093134","1993-06",,,,,,"478","226","1","1","0",,,"0","0","0","28","2",,,"19930606",,,,"19930605","19930610","54",,,"0.76","91","844","7","0.76",,,,,,"72.3","81.0","63.6",,,,,,,,,
"USW00093134","1993-07",,,,,,"724","246","0","0","0",,,"0","0","0","31","0",,,"19930730",,,,"19930731","19930731","64",,,"0.00","88","0","0","0.00",,,,,,"72.9","80.0","65.9",,,,,,,,,
"USW00093134","1993-08",,,,,,"1015","291","0","0","0",,,"0","0","0","31","2",,,"19930824",,,,"19930831","19930801","62",,,"0.00","91","0","0","0.00",,,,,,"74.4","83.2","65.6",,,,,,,,,
"USW00093134","1993-09",,,,,,"1293","278","0","0","0",,,"0","0","0","30","8",,,"19930918",,,,"19930930","19930926","58",,,"0.00","98","0","0","0.00",,,,,,"74.3","84.1","64.4",,,,,,,,,
"USW00093134","1993-10",,,,,,"1486","193","2","0","0",,,"0","0","0","31","5",,,"19931030",,,,"19931010","19931001","58",,,"0.09","93","0","0","0.16",,,,,,"71.2","80.3","62.1",,,,,,,,,
"USW00093134","1993-11",,,,,,"1520","34","4","2","0",,,"0","0","0","25","1",,,"19931113",,,,"19931130","19931102","47",,,"0.40","90","48","48","0.66",,,,,,"64.5","74.9","54.2",,,,,,,,,
"USW00093134","1993-12",,,,,,"1531","11","4","2","0",,,"0","0","0","17","0",,,"19931215",,,,"19931214","19931202","43",,,"0.34","85","191","142","0.78",,,,,,"60.8","71.5","50.1",,,,,,,,,
"USW00093134","1994-01",,,,,,"24","24","2","1","0",,,"0","0","0","25","0",,,"19940120",,,,"19940124","19940118","43",,,"0.29","87","301","110","0.33",,,,,,"62.2","74.4","50.0",,,,,,,,,
"USW00093134","1994-02",,,,,,"24","0","7","5","1",,,"0","0","0","10","0",,,"19940212",,,,"19940220","19940224","43",,,"1.00","77","461","160","3.21",,,,,,"59.3","68.3","50.3",,,,,,,,,
"USW00093134","1994-03",,,,,,"81","57","4","3","0",,,"0","0","0","20","0",,,"19940326",,,,"19940319","19940313","48",,,"0.92","89","527","66","1.86",,,,,,"64.7","73.7","55.7",,,,,,,,,
"USW00093134","1994-04",,,,,,"126","45","5","3","0",,,"0","0","0","18","1",,,"19940428",,,,"19940425","19940412","50",,,"0.48","90","594","67","0.83",,,,,,"64.3","72.4","56.2",,,,,,,,,
"USW00093134","1994-05",,,,,,"169","43","4","1","0",,,"0","0","0","21","1",,,"19940518",,,,"19940508","19940529","53",,,"0.16","92","633","40","0.28",,,,,,"65.1","72.1","58.1",,,,,,,,,
"USW00093134","1994-06",,,,,,"449","280","0","0","0",,,"0","0","0","30","5",,,"19940607",,,,"19940630","19940626","61",,,"0.00","101","633","0","0.00",,,,,,"74.3","83.9","64.8",,,,,,,,,
"USW00093134","1994-07",,,,,,"713","265","0","0","0",,,"0","0","0","31","1",,,"19940712",,,,"19940731","19940701","62",,,"0.00","92","0","0","0.00",,,,,,"73.5","82.1","65.0",,,,,,,,,
"USW00093134","1994-08",,,,,,"1194","480","0","0","0",,,"0","0","0","31","16",,,"19940801",,,,"19940831","19940812","65",,,"0.00","104","0","0","0.00",,,,,,"80.5","90.3","70.7",,,,,,,,,
"USW00093134","1994-09",,,,,,"1538","344","0","0","0",,,"0","0","0","30","8",,,"19940914",,,,"19940930","19940927","61",,,"0.00","97","0","0","0.00",,,,,,"76.5","86.3","66.7",,,,,,,,,
"USW00093134","1994-10",,,,,,"1705","168","5","1","0",,,"0","0","0","31","4",,,"19941031",,,,"19941004","19941008","56",,,"0.12","100","0","0","0.19",,,,,,"70.4","79.6","61.2",,,,,,,,,
"USW00093134","1994-11",,,,,,"1713","8","4","3","0",,,"0","0","0","12","0",,,"19941119",,,,"19941110","19941130","40",,,"0.31","84","162","162","0.61",,,,,,"59.8","69.7","50.0",,,,,,,,,
"USW00093134","1994-12",,,,,,"1721","8","4","3","1",,,"0","0","0","12","0",,,"19941229",,,,"19941224","19941220","45",,,"1.05","81","331","168","1.35",,,,,,"59.8","68.9","50.8",,,,,,,,,
"USW00093134","1995-01",,,,,,"12","12","16","11","4",,,"0","0","0","6","0",,,"19950117",,,,"19950110","19950131","45",,,"3.30","84","549","218","12.57",,,,,,"58.4","64.9","51.9",,,,,,,,,
"USW00093134","1995-02",,,,,,"86","74","4","3","0",,,"0","0","0","15","5",,,"19950210",,,,"19950214","19950220","50",,,"0.81","95","615","66","1.30",,,,,,"65.3","74.1","56.5",,,,,,,,,
"USW00093134","1995-03",,,,,,"107","21","9","8","3",,,"0","0","0","18","0",,,"19950324",,,,"19950310","19950331","45",,,"2.24","82","709","94","6.98",,,,,,"62.6","71.0","54.2",,,,,,,,,
"USW00093134","1995-04",,,,,,"163","56","2","1","0",,,"0","0","0","22","1",,,"19950416",,,,"19950416","19950424","46",,,"0.54","90","771","62","0.58",,,,,,"64.8","73.9","55.7",,,,,,,,,
"USW00093134","1995-05",,,,,,"190","27","2","1","0",,,"0","0","0","17","0",,,"19950506",,,,"19950515","19950530","52",,,"0.15","83","830","58","0.18",,,,,,"64.0","71.0","57.0",,,,,,,,,
"USW00093134","1995-06",,,,,,"325","135","2","2","0",,,"0","0","0","27","2",,,"19950617",,,,"19950616","19950611","53",,,"0.38","91","845","15","0.60",,,,,,"69.0","77.4","60.5",,,,,,,,,
"USW00093134","1995-07",,,,,,"658","333","1","0","0",,,"0","0","0","31","5",,,"19950701",,,,"19950716","19950728","61",,,"0.02","101","0","0","0.02",,,,,,"75.7","86.2","65.3",,,,,,,,,
"USW00093134","1995-08",,,,,,"1044","386","0","0","0",,,"0","0","0","31","12",,,"19950824",,,,"19950831","19950830","62",,,"0.00","99","0","0","0.00",,,,,,"77.4","88.4","66.5",,,,,,,,,
"USW00093134","1995-09",,,,,,"1405","361","0","0","0",,,"0","0","0","30","13",,,"19950929",,,,"19950930","19950905","62",,,"0.00","100","0","0","0.00",,,,,,"77.0","87.2","66.8",,,,,,,,,
"USW00093134","1995-10",,,,,,"1608","203","0","0","0",,,"0","0","0","30","4",,,"19951025",,,,"19951031","19951002","56",,,"0.00","101","1","1","0.00",,,,,,"71.5","80.9","62.0",,,,,,,,,
"USW00093134","1995-11",,,,,,"1680","72","1","0","0",,,"0","0","0","29","1",,,"19951127",,,,"19951101","19951124","51",,,"0.09","90","11","10","0.09",,,,,,"67.1","77.3","56.8",,,,,,,,,
"USW00093134","1995-12",,,,,,"1689","10","3","3","0",,,"0","0","0","16","0",,,"19951217",,,,"19951223","19951205","45",,,"0.53","83","149","138","1.34",,,,,,"60.9","69.9","51.9",,,,,,,,,
"USW00093134","1996-01",,,,,,"25","25","6","3","1",,,"0","0","0","14","0",,,"19960123",,,,"19960131","19960111","43",,,"2.09","89","302","153","3.16",,,,,,"60.9","70.0","51.7",,,,,,,,,
"USW00093134","1996-02",,,,,,"50","25","7","6","2",,,"0","0","0","14","0",,,"19960227",,,,"19960220","19960207","39",,,"2.39","89","433","131","4.94",,,,,,"61.4","68.4","54.2",,,,,,,,,
